MAG	Function	sampling_time	enterotype	mean_value
ERR4969053_bin.82	D01	35	distinct	0
ERR4969053_bin.82	D01	35	standard	0
ERR4969053_bin.82	D06	7	distinct	0.009225840561615642
ERR4969053_bin.82	D06	7	standard	1.225574463123587
ERR4969053_bin.82	D06	21	distinct	0.6525490600437182
ERR4969053_bin.82	D06	21	standard	0.4005890744316338
ERR4969053_bin.82	D06	35	distinct	0.29815175320636805
ERR4969053_bin.82	D06	35	standard	0.572327270388829
ERR4969053_bin.83	B03	7	distinct	6.111198304918166
ERR4969053_bin.83	B03	7	standard	11.074936853668403
ERR4969053_bin.83	B03	21	distinct	0.3335808389591213
ERR4969053_bin.83	B03	21	standard	2.0552112986074524
ERR4969053_bin.83	B03	35	distinct	0.04326643120149248
ERR4969053_bin.83	B03	35	standard	0.862846130623617
ERR4969053_bin.83	B06	7	distinct	12.241072917650575
ERR4969053_bin.83	B06	7	standard	23.215393138645457
ERR4969053_bin.83	B06	21	distinct	0.6022579453915944
ERR4969053_bin.83	B06	21	standard	4.760532050426585
ERR4969053_bin.83	B06	35	distinct	0.1267417788783537
ERR4969053_bin.83	B06	35	standard	1.7690753032245643
ERR4969053_bin.83	D01	7	distinct	0
ERR4969053_bin.83	D01	7	standard	0
ERR4969053_bin.83	D01	21	distinct	0
ERR4969053_bin.83	D01	21	standard	0
ERR4969053_bin.83	D01	35	distinct	0
ERR4969053_bin.83	D01	35	standard	0
ERR4969053_bin.83	D06	7	distinct	1.1147926075151688
ERR4969053_bin.83	D06	7	standard	2.1972311789295502
ERR4969053_bin.83	D06	21	distinct	0.10687946128546602
ERR4969053_bin.83	D06	21	standard	0.48527440065659994
ERR4969053_bin.83	D06	35	distinct	0.008822005170987354
ERR4969053_bin.83	D06	35	standard	0.360696302318793
ERR4969053_bin.9	B03	7	distinct	0
ERR4969053_bin.9	B03	7	standard	0.9771309554874659
ERR4969053_bin.9	B03	21	distinct	1.3500502140975192
ERR4969053_bin.9	B03	21	standard	1.7305502198643592
ERR4969053_bin.9	B03	35	distinct	0.49057300432915796
ERR4969053_bin.9	B03	35	standard	0.6184899734559316
ERR4969053_bin.9	B06	7	distinct	1.1774529056746412
ERR4969053_bin.9	B06	7	standard	3.4461618477023674
ERR4969053_bin.9	B06	21	distinct	5.254729433639403
ERR4969053_bin.9	B06	21	standard	8.157638060126784
ERR4969053_bin.9	B06	35	distinct	2.5707282115059553
ERR4969053_bin.9	B06	35	standard	3.722849934979742
ERR4969053_bin.9	D01	7	distinct	0
ERR4969053_bin.9	D01	7	standard	1.7266019379495474
ERR4969053_bin.9	D01	21	distinct	1.0020399131148476
ERR4969053_bin.9	D01	21	standard	1.2274157957158498
ERR4969053_bin.9	D01	35	distinct	0.36403280815835193
ERR4969053_bin.9	D01	35	standard	0.8443996822395057
ERR4969053_bin.9	D06	7	distinct	0.07782573003197733
ERR4969053_bin.9	D06	7	standard	2.4608743052566573
ERR4969053_bin.9	D06	21	distinct	3.0096471181805144
ERR4969053_bin.9	D06	21	standard	4.983874444271355
ERR4969053_bin.9	D06	35	distinct	0.7343892904763153
ERR4969053_bin.9	D06	35	standard	1.7056177019815535
ERR4969151_bin.1	B03	7	distinct	0.010975423466048087
ERR4969151_bin.1	B03	7	standard	0.022401502473042532
ERR4969151_bin.1	B03	21	distinct	0.02618082391296994
ERR4969151_bin.1	B03	21	standard	0
ERR4969151_bin.1	B03	35	distinct	0.14995207675507152
ERR4969151_bin.1	B03	35	standard	0.7639100705788504
ERR4969151_bin.1	B06	7	distinct	0
ERR4969151_bin.1	B06	7	standard	0.08840810579708222
ERR4969151_bin.1	B06	21	distinct	0.5520601276663119
ERR4969151_bin.1	B06	21	standard	0.8099996243449352
ERR4969151_bin.1	B06	35	distinct	0.39569068491540854
ERR4969151_bin.1	B06	35	standard	1.6764824038099417
ERR4969151_bin.1	D01	7	distinct	0
ERR4969151_bin.1	D01	7	standard	0
ERR4969151_bin.1	D01	21	distinct	0
ERR4969151_bin.1	D01	21	standard	0.06119734734530807
ERR4969151_bin.1	D01	35	distinct	0.07423516476077266
ERR4969151_bin.1	D01	35	standard	0.11763804098476036
ERR4969151_bin.1	D06	7	distinct	0.08979891926766616
ERR4969151_bin.1	D06	7	standard	0.1855775108871582
ERR4969151_bin.1	D06	21	distinct	0.26001001087921827
ERR4969151_bin.1	D06	21	standard	2.1114261594778303
ERR4969151_bin.1	D06	35	distinct	0.30096226365289624
ERR4969151_bin.1	D06	35	standard	0.4753542554691885
ERR4969151_bin.101	B03	7	distinct	0
ERR4969151_bin.101	B03	7	standard	0
ERR4969151_bin.101	B03	21	distinct	0
ERR4969151_bin.101	B03	21	standard	0
ERR4969151_bin.101	B03	35	distinct	0
ERR4969151_bin.101	B03	35	standard	0
ERR4969151_bin.101	B06	7	distinct	0
ERR4969151_bin.101	B06	7	standard	0
ERR4969151_bin.101	B06	21	distinct	0
ERR4969151_bin.101	B06	21	standard	0
ERR4969151_bin.101	B06	35	distinct	0
ERR4969151_bin.101	B06	35	standard	0
ERR4969151_bin.101	D01	7	distinct	0
ERR4969151_bin.101	D01	7	standard	0
ERR4969151_bin.101	D01	21	distinct	0
ERR4969151_bin.101	D01	21	standard	0
ERR4969151_bin.101	D01	35	distinct	0
ERR4969151_bin.101	D01	35	standard	0
ERR4969151_bin.101	D06	7	distinct	0
ERR4969151_bin.101	D06	7	standard	0
ERR4969151_bin.101	D06	21	distinct	0
ERR4969151_bin.101	D06	21	standard	0
ERR4969151_bin.101	D06	35	distinct	0
ERR4969151_bin.101	D06	35	standard	0
ERR4969151_bin.113	B03	7	distinct	0
ERR4969151_bin.113	B03	7	standard	0
ERR4969151_bin.113	B03	21	distinct	0.38774970960263155
ERR4969151_bin.113	B03	21	standard	0
ERR4969151_bin.113	B03	35	distinct	0.06086734017112345
ERR4969151_bin.113	B03	35	standard	0.2805791432844092
ERR4969151_bin.113	B06	7	distinct	0
ERR4969151_bin.113	B06	7	standard	0.007673905096286008
ERR4969151_bin.113	B06	21	distinct	0.3503731569541553
ERR4969151_bin.113	B06	21	standard	0
ERR4969151_bin.113	B06	35	distinct	0.06646203461165381
ERR4969151_bin.113	B06	35	standard	0.49606784322174435
ERR4969151_bin.113	D01	7	distinct	0
ERR4969151_bin.113	D01	7	standard	0
ERR4969151_bin.113	D01	21	distinct	0.11835573343820964
ERR4969151_bin.113	D01	21	standard	0
ERR4969151_bin.113	D01	35	distinct	0.026448940733522393
ERR4969151_bin.113	D01	35	standard	0.12371499560903802
ERR4969151_bin.113	D06	7	distinct	0
ERR4969151_bin.113	D06	7	standard	0
ERR4969151_bin.113	D06	21	distinct	0.10081022147558645
ERR4969151_bin.113	D06	21	standard	0
ERR4969151_bin.113	D06	35	distinct	0.0392667835889603
ERR4969151_bin.113	D06	35	standard	0.12818262680395542
ERR4969151_bin.115	B03	7	distinct	0
ERR4969151_bin.115	B03	7	standard	0
ERR4969151_bin.115	B03	21	distinct	0
ERR4969151_bin.115	B03	21	standard	0.029763182606116382
ERR4969151_bin.115	B03	35	distinct	0.15049529979039306
ERR4969151_bin.115	B03	35	standard	2.133451879524476
ERR4969151_bin.115	B06	7	distinct	0.0034373578987073666
ERR4969151_bin.115	B06	7	standard	0.013622054591354339
ERR4969151_bin.115	B06	21	distinct	0.0015214253011128775
ERR4969151_bin.115	B06	21	standard	0.3157814961298347
ERR4969151_bin.115	B06	35	distinct	0.8917411421280373
ERR4969151_bin.115	B06	35	standard	3.915435455986255
ERR4969151_bin.115	D01	7	distinct	0
ERR4969151_bin.115	D01	7	standard	0
ERR4969151_bin.115	D01	21	distinct	0
ERR4969151_bin.115	D01	21	standard	0
ERR4969151_bin.115	D01	35	distinct	0.1433908450589785
ERR4969151_bin.115	D01	35	standard	0.3910284213608469
ERR4969151_bin.115	D06	7	distinct	0
ERR4969151_bin.115	D06	7	standard	0
ERR4969151_bin.115	D06	21	distinct	0
ERR4969151_bin.115	D06	21	standard	0.04723267708572593
ERR4969151_bin.115	D06	35	distinct	0.08703728535891365
ERR4969151_bin.115	D06	35	standard	0.3400084392732701
ERR4969151_bin.118	B03	7	distinct	0.2734215041793907
ERR4969151_bin.118	B03	7	standard	0.3229669417075508
ERR4969151_bin.118	B03	21	distinct	9.894795091253988
ERR4969151_bin.118	B03	21	standard	0.03617067879951809
ERR4969151_bin.118	B03	35	distinct	1.2831678410046763
ERR4969151_bin.118	B03	35	standard	3.830188155718448
ERR4969151_bin.118	B06	7	distinct	5.28106910032525
ERR4969151_bin.118	B06	7	standard	6.229186498220318
ERR4969151_bin.118	B06	21	distinct	210.70730000492352
ERR4969151_bin.118	B06	21	standard	0.19081966632765598
ERR4969151_bin.118	B06	35	distinct	29.776312382135508
ERR4969151_bin.118	B06	35	standard	74.95452581508268
ERR4969151_bin.118	D01	7	distinct	0.01904777863515458
ERR4969151_bin.118	D01	7	standard	0.13108829445046571
ERR4969151_bin.118	D01	21	distinct	3.572764684722565
ERR4969151_bin.118	D01	21	standard	0.013327141896436134
ERR4969151_bin.118	D01	35	distinct	1.187517655225038
ERR4969151_bin.118	D01	35	standard	2.010107020642807
ERR4969151_bin.118	D06	7	distinct	0.8930369686572966
ERR4969151_bin.118	D06	7	standard	1.1067998312788945
ERR4969151_bin.118	D06	21	distinct	33.620462481996064
ERR4969151_bin.118	D06	21	standard	0.047209290543341
ERR4969151_bin.118	D06	35	distinct	4.792376302744059
ERR4969151_bin.118	D06	35	standard	13.37573027010806
ERR4969151_bin.130	B03	7	distinct	0.07014356906959289
ERR4969151_bin.130	B03	7	standard	0.026692229712296445
ERR4969151_bin.130	B03	21	distinct	0.15668917385098757
ERR4969151_bin.130	B03	21	standard	0.4283753365783828
ERR4969151_bin.130	B03	35	distinct	0.16360978706808724
ERR4969151_bin.130	B03	35	standard	2.252833464602214
ERR4969151_bin.130	B06	7	distinct	0.19226581056686567
ERR4969151_bin.130	B06	7	standard	0.3400124319310805
ERR4969151_bin.130	B06	21	distinct	0.803895341848603
ERR4969151_bin.130	B06	21	standard	3.388068678628625
ERR4969151_bin.130	B06	35	distinct	1.2777709814444023
ERR4969151_bin.130	B06	35	standard	24.639487864640294
ERR4969151_bin.130	D01	7	distinct	0
ERR4969151_bin.130	D01	7	standard	0
ERR4969151_bin.130	D01	21	distinct	0
ERR4969151_bin.130	D01	21	standard	0
ERR4969151_bin.130	D01	35	distinct	0
ERR4969151_bin.130	D01	35	standard	0
ERR4969151_bin.130	D06	7	distinct	0.028860270659325123
ERR4969151_bin.130	D06	7	standard	0.03871654756399311
ERR4969151_bin.130	D06	21	distinct	0.12213445405068993
ERR4969151_bin.130	D06	21	standard	0.6391950356553342
ERR4969151_bin.130	D06	35	distinct	0.08065358295149264
ERR4969151_bin.130	D06	35	standard	3.564979795833679
ERR4969151_bin.134	B03	7	distinct	0.04390169386419235
ERR4969151_bin.134	B03	7	standard	0.4038324224593172
ERR4969151_bin.134	B03	21	distinct	0.05965038088972846
ERR4969151_bin.134	B03	21	standard	1.0797836034781623
ERR4969151_bin.134	B03	35	distinct	1.6896809322386668
ERR4969151_bin.134	B03	35	standard	10.290305247935752
ERR4969151_bin.134	B06	7	distinct	0.016252949993082782
ERR4969151_bin.134	B06	7	standard	1.3055078350284406
ERR4969151_bin.134	B06	21	distinct	0.7087550384247797
ERR4969151_bin.134	B06	21	standard	3.418709050079087
ERR4969151_bin.134	B06	35	distinct	3.8134341549081765
ERR4969151_bin.134	B06	35	standard	30.190721057353837
ERR4969151_bin.134	D01	7	distinct	0
ERR4969151_bin.134	D01	7	standard	0.2724227075781089
ERR4969151_bin.134	D01	21	distinct	0.07329141942437596
ERR4969151_bin.134	D01	21	standard	1.1179356986812208
ERR4969151_bin.134	D01	35	distinct	1.3544825835044656
ERR4969151_bin.134	D01	35	standard	15.535765882907203
ERR4969151_bin.134	D06	7	distinct	0.0059865946178444115
ERR4969151_bin.134	D06	7	standard	0.16799158174086606
ERR4969151_bin.134	D06	21	distinct	0.03584005141970629
ERR4969151_bin.134	D06	21	standard	0.4742718862326026
ERR4969151_bin.134	D06	35	distinct	0.6141855257655076
ERR4969151_bin.134	D06	35	standard	4.704688817962489
ERR4969151_bin.135	B03	7	distinct	0
ERR4969151_bin.135	B03	7	standard	0.006186347555211463
ERR4969151_bin.135	B03	21	distinct	0
ERR4969151_bin.135	B03	21	standard	0.11075472726871877
ERR4969151_bin.135	B03	35	distinct	0.11612175540032166
ERR4969151_bin.135	B03	35	standard	0.8642193733337956
ERR4969151_bin.135	B06	7	distinct	0.04432382553596344
ERR4969151_bin.135	B06	7	standard	0.006881373030677877
ERR4969151_bin.135	B06	21	distinct	0.010037323707406233
ERR4969151_bin.135	B06	21	standard	0.506402512896833
ERR4969151_bin.135	B06	35	distinct	0.6190905479756321
ERR4969151_bin.135	B06	35	standard	1.3682927670856377
ERR4969151_bin.135	D01	7	distinct	0
ERR4969151_bin.135	D01	7	standard	0
ERR4969151_bin.135	D01	21	distinct	0
ERR4969151_bin.135	D01	21	standard	0
ERR4969151_bin.135	D01	35	distinct	0.03670771312958411
ERR4969151_bin.135	D01	35	standard	0.007788616841322047
ERR4969151_bin.135	D06	7	distinct	0.0023946378471377647
ERR4969151_bin.135	D06	7	standard	0
ERR4969151_bin.135	D06	21	distinct	0.007551974293769939
ERR4969151_bin.135	D06	21	standard	0.10308261966977814
ERR4969151_bin.135	D06	35	distinct	0.1336911295959369
ERR4969151_bin.135	D06	35	standard	0.75497130279103275
ERR4969151_bin.142	B03	7	distinct	0
ERR4969151_bin.142	B03	7	standard	0.028355773353201528
ERR4969151_bin.142	B03	21	distinct	0
ERR4969151_bin.142	B03	21	standard	0.2592944694818582
ERR4969151_bin.142	B03	35	distinct	0.07426838922082639
ERR4969151_bin.142	B03	35	standard	0.5103799723742783
ERR4969151_bin.142	B06	7	distinct	0.013489147897998634
ERR4969151_bin.142	B06	7	standard	0.10449067428435758
ERR4969151_bin.142	B06	21	distinct	0.04686020706139136
ERR4969151_bin.142	B06	21	standard	1.322281851880956
ERR4969151_bin.142	B06	35	distinct	0.212628849756668
ERR4969151_bin.142	B06	35	standard	2.8517555017666365
ERR4969151_bin.142	D01	7	distinct	0
ERR4969151_bin.142	D01	7	standard	0
ERR4969151_bin.142	D01	21	distinct	0
ERR4969151_bin.142	D01	21	standard	0
ERR4969151_bin.142	D01	35	distinct	0
ERR4969151_bin.142	D01	35	standard	0
ERR4969151_bin.142	D06	7	distinct	0
ERR4969151_bin.142	D06	7	standard	0
ERR4969151_bin.142	D06	21	distinct	0
ERR4969151_bin.142	D06	21	standard	0.009152197835817336
ERR4969151_bin.142	D06	35	distinct	0
ERR4969151_bin.142	D06	35	standard	0.033244734974656874
ERR4969151_bin.144	B03	7	distinct	0.013039710560044526
ERR4969151_bin.144	B03	7	standard	0.06994324796323803
ERR4969151_bin.144	B03	21	distinct	0.07137645429780445
ERR4969151_bin.144	B03	21	standard	0.06520581031528339
ERR4969151_bin.144	B03	35	distinct	0.01649352870847736
ERR4969151_bin.144	B03	35	standard	0.0387619698295618
ERR4969151_bin.144	B06	7	distinct	0.02216191276798172
ERR4969151_bin.144	B06	7	standard	0.10357673436818719
ERR4969151_bin.144	B06	21	distinct	0.08277734790802771
ERR4969151_bin.144	B06	21	standard	0.1353767052774837
ERR4969151_bin.144	B06	35	distinct	0.0699810291162756
ERR4969151_bin.144	B06	35	standard	0.35303114730262347
ERR4969151_bin.144	D01	7	distinct	0
ERR4969151_bin.144	D01	7	standard	0
ERR4969151_bin.144	D01	21	distinct	0
ERR4969151_bin.144	D01	21	standard	0
ERR4969151_bin.144	D01	35	distinct	0
ERR4969151_bin.144	D01	35	standard	0
ERR4969151_bin.144	D06	7	distinct	0
ERR4969151_bin.144	D06	7	standard	0.035359154080880584
ERR4969151_bin.144	D06	21	distinct	0.00950321884867127
ERR4969151_bin.144	D06	21	standard	0.0074253823904934
ERR4969151_bin.144	D06	35	distinct	0.0021777468371277416
ERR4969151_bin.144	D06	35	standard	0.08824045893338937
ERR4969151_bin.145	B03	7	distinct	0.17844799061690217
ERR4969151_bin.145	B03	7	standard	0.8627118714736681
ERR4969151_bin.145	B03	21	distinct	1.195174556624485
ERR4969151_bin.145	B03	21	standard	1.652284416970123
ERR4969151_bin.145	B03	35	distinct	0.24039923620650996
ERR4969151_bin.145	B03	35	standard	1.0569164192380034
ERR4969151_bin.145	B06	7	distinct	1.0260288170397456
ERR4969151_bin.145	B06	7	standard	1.5932486966433763
ERR4969151_bin.145	B06	21	distinct	2.5046833107023256
ERR4969151_bin.145	B06	21	standard	4.040645534220144
ERR4969151_bin.145	B06	35	distinct	0.671620032030309
ERR4969151_bin.145	B06	35	standard	2.8894368702078133
ERR4969151_bin.145	D01	7	distinct	0.08646066758321494
ERR4969151_bin.145	D01	7	standard	0.22628363012748073
ERR4969151_bin.145	D01	21	distinct	1.5537373661523488
ERR4969151_bin.145	D01	21	standard	3.3197511983630137
ERR4969151_bin.145	D01	35	distinct	0.7483819077986491
ERR4969151_bin.145	D01	35	standard	0.9842276366235432
ERR4969151_bin.145	D06	7	distinct	0.018250362676728634
ERR4969151_bin.145	D06	7	standard	0.03267849918423204
ERR4969151_bin.145	D06	21	distinct	0.6446905883056326
ERR4969151_bin.145	D06	21	standard	1.288513869377698
ERR4969151_bin.145	D06	35	distinct	0.22120276201974007
ERR4969151_bin.145	D06	35	standard	0.7524951351423236
ERR4969151_bin.20	B03	7	distinct	0
ERR4969151_bin.20	B03	7	standard	0
ERR4969151_bin.20	B03	21	distinct	0
ERR4969151_bin.20	B03	21	standard	0.012056892933172695
ERR4969151_bin.20	B03	35	distinct	0
ERR4969151_bin.20	B03	35	standard	0.006490514034435038
ERR4969151_bin.20	B06	7	distinct	0
ERR4969151_bin.20	B06	7	standard	0.004486244069547876
ERR4969151_bin.20	B06	21	distinct	0
ERR4969151_bin.20	B06	21	standard	0.026771955704295265
ERR4969151_bin.20	B06	35	distinct	0.002652168815784839
ERR4969151_bin.20	B06	35	standard	0.13032083314650397
ERR4969151_bin.20	D01	7	distinct	0
ERR4969151_bin.20	D01	7	standard	0
ERR4969151_bin.20	D01	21	distinct	0
ERR4969151_bin.20	D01	21	standard	0
ERR4969151_bin.20	D01	35	distinct	0
ERR4969151_bin.20	D01	35	standard	0
ERR4969151_bin.20	D06	7	distinct	0
ERR4969151_bin.20	D06	7	standard	0
ERR4969151_bin.20	D06	21	distinct	0
ERR4969151_bin.20	D06	21	standard	0
ERR4969151_bin.20	D06	35	distinct	0
ERR4969151_bin.20	D06	35	standard	0
ERR4969151_bin.33	B03	7	distinct	0
ERR4969151_bin.33	B03	7	standard	0
ERR4969151_bin.33	B03	21	distinct	0
ERR4969151_bin.33	B03	21	standard	0
ERR4969151_bin.33	B03	35	distinct	0
ERR4969151_bin.33	B03	35	standard	0.016806440840651922
ERR4969151_bin.33	B06	7	distinct	0
ERR4969151_bin.33	B06	7	standard	0
ERR4969151_bin.33	B06	21	distinct	0
ERR4969151_bin.33	B06	21	standard	0
ERR4969151_bin.33	B06	35	distinct	0
ERR4969151_bin.33	B06	35	standard	0.14581959489109458
ERR4969151_bin.33	D01	7	distinct	0
ERR4969151_bin.33	D01	7	standard	0
ERR4969151_bin.33	D01	21	distinct	0
ERR4969151_bin.33	D01	21	standard	0
ERR4969151_bin.33	D01	35	distinct	0
ERR4969151_bin.33	D01	35	standard	0
ERR4969151_bin.33	D06	7	distinct	0
ERR4969151_bin.33	D06	7	standard	0
ERR4969151_bin.33	D06	21	distinct	0
ERR4969151_bin.33	D06	21	standard	0
ERR4969151_bin.33	D06	35	distinct	0
ERR4969151_bin.33	D06	35	standard	0.0070805607648382245
ERR4969151_bin.47	B03	7	distinct	0
ERR4969151_bin.47	B03	7	standard	0.00819051970102067
ERR4969151_bin.47	B03	21	distinct	0
ERR4969151_bin.47	B03	21	standard	0.05922041999608163
ERR4969151_bin.47	B03	35	distinct	0.03556027702500461
ERR4969151_bin.47	B03	35	standard	0.14308652518210693
ERR4969151_bin.47	B06	7	distinct	0
ERR4969151_bin.47	B06	7	standard	0.008245909964917185
ERR4969151_bin.47	B06	21	distinct	0.021159147209569486
ERR4969151_bin.47	B06	21	standard	0.16141454005837136
ERR4969151_bin.47	B06	35	distinct	0.15177265541407517
ERR4969151_bin.47	B06	35	standard	0.6632904195642273
ERR4969151_bin.47	D01	7	distinct	0
ERR4969151_bin.47	D01	7	standard	0
ERR4969151_bin.47	D01	21	distinct	0
ERR4969151_bin.47	D01	21	standard	0
ERR4969151_bin.47	D01	35	distinct	0
ERR4969151_bin.47	D01	35	standard	0
ERR4969151_bin.47	D06	7	distinct	0
ERR4969151_bin.47	D06	7	standard	0.0028121428118877555
ERR4969151_bin.47	D06	21	distinct	0
ERR4969151_bin.47	D06	21	standard	0.023539623976378474
ERR4969151_bin.47	D06	35	distinct	0.006479391968730495
ERR4969151_bin.47	D06	35	standard	0.16943474335856587
ERR4969151_bin.53	B03	7	distinct	0
ERR4969151_bin.53	B03	7	standard	0
ERR4969151_bin.53	B03	21	distinct	0.02794487148026711
ERR4969151_bin.53	B03	21	standard	0.04445254881984773
ERR4969151_bin.53	B03	35	distinct	0.03740312098697616
ERR4969151_bin.53	B03	35	standard	0.0986913280775981
ERR4969151_bin.53	B06	7	distinct	0
ERR4969151_bin.53	B06	7	standard	0.01566552381546898
ERR4969151_bin.53	B06	21	distinct	0.016330918143175898
ERR4969151_bin.53	B06	21	standard	0.20330928393464479
ERR4969151_bin.53	B06	35	distinct	0.03257181979492354
ERR4969151_bin.53	B06	35	standard	0.47941563350081023
ERR4969151_bin.53	D01	7	distinct	0
ERR4969151_bin.53	D01	7	standard	0
ERR4969151_bin.53	D01	21	distinct	0.006545205978242486
ERR4969151_bin.53	D01	21	standard	0.08900043084731975
ERR4969151_bin.53	D01	35	distinct	0
ERR4969151_bin.53	D01	35	standard	0.10784353498223126
ERR4969151_bin.53	D06	7	distinct	0
ERR4969151_bin.53	D06	7	standard	0
ERR4969151_bin.53	D06	21	distinct	0.018905675757540905
ERR4969151_bin.53	D06	21	standard	0.028592309681113374
ERR4969151_bin.53	D06	35	distinct	0.019517558478655276
ERR4969151_bin.53	D06	35	standard	0.03227430461515243
ERR4969151_bin.62	B03	7	distinct	0
ERR4969151_bin.62	B03	7	standard	0
ERR4969151_bin.62	B03	21	distinct	0
ERR4969151_bin.62	B03	21	standard	0
ERR4969151_bin.62	B03	35	distinct	0
ERR4969151_bin.62	B03	35	standard	0
ERR4969151_bin.62	B06	7	distinct	0
ERR4969151_bin.62	B06	7	standard	0
ERR4969151_bin.62	B06	21	distinct	0.01485445952378214
ERR4969151_bin.62	B06	21	standard	0.013533438055799056
ERR4969151_bin.62	B06	35	distinct	0.02426051422021522
ERR4969151_bin.62	B06	35	standard	0.06613977095386041
ERR4969151_bin.62	D01	7	distinct	0
ERR4969151_bin.62	D01	7	standard	0
ERR4969151_bin.62	D01	21	distinct	0
ERR4969151_bin.62	D01	21	standard	0
ERR4969151_bin.62	D01	35	distinct	0
ERR4969151_bin.62	D01	35	standard	0
ERR4969151_bin.62	D06	7	distinct	0
ERR4969151_bin.62	D06	7	standard	0
ERR4969151_bin.62	D06	21	distinct	0
ERR4969151_bin.62	D06	21	standard	0
ERR4969151_bin.62	D06	35	distinct	0
ERR4969151_bin.62	D06	35	standard	0
ERR4969151_bin.64	B03	7	distinct	0
ERR4969151_bin.64	B03	7	standard	0
ERR4969151_bin.64	B03	21	distinct	0
ERR4969151_bin.64	B03	21	standard	0.0363809582625461
ERR4969151_bin.64	B03	35	distinct	0
ERR4969151_bin.64	B03	35	standard	0.20198054358944245
ERR4969151_bin.64	B06	7	distinct	0
ERR4969151_bin.64	B06	7	standard	0
ERR4969151_bin.64	B06	21	distinct	0
ERR4969151_bin.64	B06	21	standard	0
ERR4969151_bin.64	B06	35	distinct	0
ERR4969151_bin.64	B06	35	standard	0.21733526594853977
ERR4969151_bin.64	D01	7	distinct	0
ERR4969151_bin.64	D01	7	standard	0
ERR4969151_bin.64	D01	21	distinct	0
ERR4969151_bin.64	D01	21	standard	0
ERR4969151_bin.64	D01	35	distinct	0.010024322870236944
ERR4969151_bin.64	D01	35	standard	0.03894308420661024
ERR4969151_bin.64	D06	7	distinct	0
ERR4969151_bin.64	D06	7	standard	0
ERR4969151_bin.64	D06	21	distinct	0
ERR4969151_bin.64	D06	21	standard	0
ERR4969151_bin.64	D06	35	distinct	0
ERR4969151_bin.64	D06	35	standard	0.07703261569271033
ERR4969151_bin.66	B03	7	distinct	0
ERR4969151_bin.66	B03	7	standard	0
ERR4969151_bin.66	B03	21	distinct	0
ERR4969151_bin.66	B03	21	standard	0.0028869678326232814
ERR4969151_bin.66	B03	35	distinct	0
ERR4969151_bin.66	B03	35	standard	0.14281414239836135
ERR4969151_bin.66	B06	7	distinct	0
ERR4969151_bin.66	B06	7	standard	0.0034406865153389387
ERR4969151_bin.66	B06	21	distinct	0
ERR4969151_bin.66	B06	21	standard	0.014123934934987745
ERR4969151_bin.66	B06	35	distinct	0
ERR4969151_bin.66	B06	35	standard	0.5197998731149306
ERR4969151_bin.66	D01	7	distinct	0
ERR4969151_bin.66	D01	7	standard	0
ERR4969151_bin.66	D01	21	distinct	0
ERR4969151_bin.66	D01	21	standard	0
ERR4969151_bin.66	D01	35	distinct	0
ERR4969151_bin.66	D01	35	standard	0.08623462431154505
ERR4969151_bin.66	D06	7	distinct	0
ERR4969151_bin.66	D06	7	standard	0
ERR4969151_bin.66	D06	21	distinct	8.925280879421572e-4
ERR4969151_bin.66	D06	21	standard	0
ERR4969151_bin.66	D06	35	distinct	0
ERR4969151_bin.66	D06	35	standard	0.06368098184696433
ERR4969151_bin.67	B03	7	distinct	0.12859654329425363
ERR4969151_bin.67	B03	7	standard	0.22204569728791426
ERR4969151_bin.67	B03	21	distinct	0.21739372645380978
ERR4969151_bin.67	B03	21	standard	0.014797231188540984
ERR4969151_bin.67	B03	35	distinct	0
ERR4969151_bin.67	B03	35	standard	15.108105583937919
ERR4969151_bin.67	B06	7	distinct	0.07412286769950249
ERR4969151_bin.67	B06	7	standard	0.1256197474575665
ERR4969151_bin.67	B06	21	distinct	0.20919322345888045
ERR4969151_bin.67	B06	21	standard	0
ERR4969151_bin.67	B06	35	distinct	0
ERR4969151_bin.67	B06	35	standard	16.943600640557086
ERR4969151_bin.67	D01	7	distinct	0
ERR4969151_bin.67	D01	7	standard	0
ERR4969151_bin.67	D01	21	distinct	0
ERR4969151_bin.67	D01	21	standard	0
ERR4969151_bin.67	D01	35	distinct	0
ERR4969151_bin.67	D01	35	standard	0
ERR4969151_bin.67	D06	7	distinct	0
ERR4969151_bin.67	D06	7	standard	0.02084859560259807
ERR4969151_bin.67	D06	21	distinct	0.02736424528789214
ERR4969151_bin.67	D06	21	standard	0
ERR4969151_bin.67	D06	35	distinct	0
ERR4969151_bin.67	D06	35	standard	2.306280923748223
ERR4969151_bin.81	B03	7	distinct	0.035071784534796445
ERR4969151_bin.81	B03	7	standard	0.03428384102216563
ERR4969151_bin.81	B03	21	distinct	0.12038129468065013
ERR4969151_bin.81	B03	21	standard	0.007312696504799118
ERR4969151_bin.81	B03	35	distinct	0.7747444042732885
ERR4969151_bin.81	B03	35	standard	1.1784580294409819
ERR4969151_bin.81	B06	7	distinct	0.3325360940836802
ERR4969151_bin.81	B06	7	standard	0.31147861342974253
ERR4969151_bin.81	B06	21	distinct	0.622060464792972
ERR4969151_bin.81	B06	21	standard	0.24092596396877608
ERR4969151_bin.81	B06	35	distinct	2.9707006274453263
ERR4969151_bin.81	B06	35	standard	7.045754317579678
ERR4969151_bin.81	D01	7	distinct	0
ERR4969151_bin.81	D01	7	standard	0.02620966304326615
